"""""",variable,Model_avg
"""1""",21.0,0.07692307692307693
"""2""",34.0,0.07692307692307693
"""3""",23.0,0.07692307692307693
"""4""",31.0,0.07692307692307693
"""5""",21.0,0.07692307692307693
"""6""",34.0,0.07692307692307693
"""7""",23.0,0.07692307692307693
"""8""",23.0,0.07692307692307693
"""9""",27.0,0.07692307692307693
"""10""",26.0,0.07692307692307693
"""11""",17.0,0.07692307692307693
"""12""",24.0,0.07692307692307693
"""13""",25.0,0.07692307692307693
