"""""",variable,Model_avg
"""1""",338.0,0.1111111111111111
"""2""",333.0,0.1111111111111111
"""3""",339.0,0.1111111111111111
"""4""",331.0,0.1111111111111111
"""5""",339.0,0.1111111111111111
"""6""",339.0,0.1111111111111111
"""7""",331.0,0.1111111111111111
"""8""",341.0,0.1111111111111111
"""9""",328.0,0.1111111111111111
