"""""",variable,Model_avg
"""1""",16.0,0.14285714285714285
"""2""",13.0,0.14285714285714285
"""3""",16.0,0.14285714285714285
"""4""",16.0,0.14285714285714285
"""5""",17.0,0.14285714285714285
"""6""",16.0,0.14285714285714285
"""7""",16.0,0.14285714285714285
