"""""",variable,Model_avg
"""1""",43.0,0.14285714285714285
"""2""",42.0,0.14285714285714285
"""3""",43.0,0.14285714285714285
"""4""",45.0,0.14285714285714285
"""5""",43.0,0.14285714285714285
"""6""",42.0,0.14285714285714285
"""7""",42.0,0.14285714285714285
