"""""",variable,Model_avg
"""1""",2194.0,0.07692307692307693
"""2""",2283.0,0.07692307692307693
"""3""",3166.0,0.07692307692307693
"""4""",2184.0,0.07692307692307693
"""5""",1757.0,0.07692307692307693
"""6""",3093.0,0.07692307692307693
"""7""",2373.0,0.07692307692307693
"""8""",2469.0,0.07692307692307693
"""9""",2132.0,0.07692307692307693
"""10""",2377.0,0.07692307692307693
"""11""",2237.0,0.07692307692307693
"""12""",2621.0,0.07692307692307693
"""13""",2020.0,0.07692307692307693
