"""""",variable,Model_avg
"""1""",50.0,0.1111111111111111
"""2""",51.0,0.1111111111111111
"""3""",49.0,0.1111111111111111
"""4""",51.0,0.1111111111111111
"""5""",50.0,0.1111111111111111
"""6""",51.0,0.1111111111111111
"""7""",52.0,0.1111111111111111
"""8""",52.0,0.1111111111111111
"""9""",52.0,0.1111111111111111
