"""""",variable,Model_avg
"""1""",418.0,0.09090909090909091
"""2""",562.0,0.09090909090909091
"""3""",491.0,0.09090909090909091
"""4""",588.0,0.09090909090909091
"""5""",584.0,0.09090909090909091
"""6""",611.0,0.09090909090909091
"""7""",587.0,0.09090909090909091
"""8""",606.0,0.09090909090909091
"""9""",647.0,0.09090909090909091
"""10""",580.0,0.09090909090909091
"""11""",517.0,0.09090909090909091
