"""""",variable,Model_avg
"""1""",33.0,0.07692307692307693
"""2""",39.0,0.07692307692307693
"""3""",33.0,0.07692307692307693
"""4""",32.0,0.07692307692307693
"""5""",31.0,0.07692307692307693
"""6""",37.0,0.07692307692307693
"""7""",28.0,0.07692307692307693
"""8""",38.0,0.07692307692307693
"""9""",36.0,0.07692307692307693
"""10""",37.0,0.07692307692307693
"""11""",37.0,0.07692307692307693
"""12""",14.0,0.07692307692307693
"""13""",36.0,0.07692307692307693
