"""""",variable,Model_avg
"""1""",224.0,0.1111111111111111
"""2""",252.0,0.1111111111111111
"""3""",287.0,0.1111111111111111
"""4""",209.0,0.1111111111111111
"""5""",310.0,0.1111111111111111
"""6""",267.0,0.1111111111111111
"""7""",218.0,0.1111111111111111
"""8""",291.0,0.1111111111111111
"""9""",281.0,0.1111111111111111
