"""""",variable,Model_avg
"""1""",82.0,0.07692307692307693
"""2""",121.0,0.07692307692307693
"""3""",97.0,0.07692307692307693
"""4""",100.0,0.07692307692307693
"""5""",132.0,0.07692307692307693
"""6""",91.0,0.07692307692307693
"""7""",45.0,0.07692307692307693
"""8""",75.0,0.07692307692307693
"""9""",91.0,0.07692307692307693
"""10""",116.0,0.07692307692307693
"""11""",87.0,0.07692307692307693
"""12""",88.0,0.07692307692307693
"""13""",38.0,0.07692307692307693
