"""""",variable,Model_avg
"""1""",310.0,0.14285714285714285
"""2""",296.0,0.14285714285714285
"""3""",297.0,0.14285714285714285
"""4""",304.0,0.14285714285714285
"""5""",283.0,0.14285714285714285
"""6""",307.0,0.14285714285714285
"""7""",293.0,0.14285714285714285
