"""""",variable,Model_avg
"""1""",63.0,0.07692307692307693
"""2""",71.0,0.07692307692307693
"""3""",75.0,0.07692307692307693
"""4""",72.0,0.07692307692307693
"""5""",75.0,0.07692307692307693
"""6""",72.0,0.07692307692307693
"""7""",75.0,0.07692307692307693
"""8""",73.0,0.07692307692307693
"""9""",74.0,0.07692307692307693
"""10""",71.0,0.07692307692307693
"""11""",67.0,0.07692307692307693
"""12""",62.0,0.07692307692307693
"""13""",70.0,0.07692307692307693
