"""""",variable,Model_avg
"""1""",4.0,0.1111111111111111
"""2""",0.0,0.1111111111111111
"""3""",9.0,0.1111111111111111
"""4""",16.0,0.1111111111111111
"""5""",16.0,0.1111111111111111
"""6""",3.0,0.1111111111111111
"""7""",5.0,0.1111111111111111
"""8""",3.0,0.1111111111111111
"""9""",0.0,0.1111111111111111
