"""""",variable,Model_avg
"""1""",369.0,0.09090909090909091
"""2""",354.0,0.09090909090909091
"""3""",353.0,0.09090909090909091
"""4""",352.0,0.09090909090909091
"""5""",356.0,0.09090909090909091
"""6""",356.0,0.09090909090909091
"""7""",346.0,0.09090909090909091
"""8""",359.0,0.09090909090909091
"""9""",356.0,0.09090909090909091
"""10""",355.0,0.09090909090909091
"""11""",353.0,0.09090909090909091
