"""""",variable,Model_avg
"""1""",39.0,0.07692307692307693
"""2""",33.0,0.07692307692307693
"""3""",33.0,0.07692307692307693
"""4""",43.0,0.07692307692307693
"""5""",36.0,0.07692307692307693
"""6""",36.0,0.07692307692307693
"""7""",41.0,0.07692307692307693
"""8""",40.0,0.07692307692307693
"""9""",37.0,0.07692307692307693
"""10""",38.0,0.07692307692307693
"""11""",39.0,0.07692307692307693
"""12""",39.0,0.07692307692307693
"""13""",36.0,0.07692307692307693
