"""""",variable,Model_avg
"""1""",83.0,0.1111111111111111
"""2""",106.0,0.1111111111111111
"""3""",106.0,0.1111111111111111
"""4""",89.0,0.1111111111111111
"""5""",86.0,0.1111111111111111
"""6""",88.0,0.1111111111111111
"""7""",87.0,0.1111111111111111
"""8""",98.0,0.1111111111111111
"""9""",102.0,0.1111111111111111
