"""""",variable,Model_avg
"""1""",81.0,0.14285714285714285
"""2""",58.0,0.14285714285714285
"""3""",64.0,0.14285714285714285
"""4""",90.0,0.14285714285714285
"""5""",107.0,0.14285714285714285
"""6""",54.0,0.14285714285714285
"""7""",59.0,0.14285714285714285
