"""""",variable,Model_avg
"""1""",89.0,0.09090909090909091
"""2""",52.0,0.09090909090909091
"""3""",85.0,0.09090909090909091
"""4""",67.0,0.09090909090909091
"""5""",54.0,0.09090909090909091
"""6""",52.0,0.09090909090909091
"""7""",88.0,0.09090909090909091
"""8""",71.0,0.09090909090909091
"""9""",38.0,0.09090909090909091
"""10""",47.0,0.09090909090909091
"""11""",11.0,0.09090909090909091
