"""""",variable,Model_avg
"""1""",68.0,0.1111111111111111
"""2""",85.0,0.1111111111111111
"""3""",90.0,0.1111111111111111
"""4""",76.0,0.1111111111111111
"""5""",61.0,0.1111111111111111
"""6""",61.0,0.1111111111111111
"""7""",68.0,0.1111111111111111
"""8""",89.0,0.1111111111111111
"""9""",84.0,0.1111111111111111
