"""""",variable,Model_avg
"""1""",121.0,0.09090909090909091
"""2""",91.0,0.09090909090909091
"""3""",127.0,0.09090909090909091
"""4""",112.0,0.09090909090909091
"""5""",72.0,0.09090909090909091
"""6""",81.0,0.09090909090909091
"""7""",82.0,0.09090909090909091
"""8""",95.0,0.09090909090909091
"""9""",81.0,0.09090909090909091
"""10""",90.0,0.09090909090909091
"""11""",73.0,0.09090909090909091
