"""""",variable,Model_avg
"""1""",2.0,0.07692307692307693
"""2""",7.0,0.07692307692307693
"""3""",16.0,0.07692307692307693
"""4""",5.0,0.07692307692307693
"""5""",4.0,0.07692307692307693
"""6""",9.0,0.07692307692307693
"""7""",2.0,0.07692307692307693
"""8""",9.0,0.07692307692307693
"""9""",2.0,0.07692307692307693
"""10""",10.0,0.07692307692307693
"""11""",3.0,0.07692307692307693
"""12""",15.0,0.07692307692307693
"""13""",12.0,0.07692307692307693
