"""""",variable,Model_avg
"""1""",29.0,0.07692307692307693
"""2""",36.0,0.07692307692307693
"""3""",20.0,0.07692307692307693
"""4""",37.0,0.07692307692307693
"""5""",31.0,0.07692307692307693
"""6""",30.0,0.07692307692307693
"""7""",32.0,0.07692307692307693
"""8""",21.0,0.07692307692307693
"""9""",27.0,0.07692307692307693
"""10""",25.0,0.07692307692307693
"""11""",7.0,0.07692307692307693
"""12""",21.0,0.07692307692307693
"""13""",36.0,0.07692307692307693
