"""""",variable,Model_avg
"""1""",2253.0,0.09090909090909091
"""2""",1819.0,0.09090909090909091
"""3""",2045.0,0.09090909090909091
"""4""",2133.0,0.09090909090909091
"""5""",2266.0,0.09090909090909091
"""6""",1828.0,0.09090909090909091
"""7""",1600.0,0.09090909090909091
"""8""",2120.0,0.09090909090909091
"""9""",2127.0,0.09090909090909091
"""10""",2000.0,0.09090909090909091
"""11""",2196.0,0.09090909090909091
