"""""",variable,Model_avg
"""1""",36.0,0.09090909090909091
"""2""",30.0,0.09090909090909091
"""3""",37.0,0.09090909090909091
"""4""",43.0,0.09090909090909091
"""5""",43.0,0.09090909090909091
"""6""",39.0,0.09090909090909091
"""7""",41.0,0.09090909090909091
"""8""",39.0,0.09090909090909091
"""9""",35.0,0.09090909090909091
"""10""",39.0,0.09090909090909091
"""11""",37.0,0.09090909090909091
