"""""",variable,Model_avg
"""1""",21.0,0.14285714285714285
"""2""",21.0,0.14285714285714285
"""3""",21.0,0.14285714285714285
"""4""",21.0,0.14285714285714285
"""5""",22.0,0.14285714285714285
"""6""",23.0,0.14285714285714285
"""7""",21.0,0.14285714285714285
