"""""",variable,Model_avg
"""1""",0.0,0.14285714285714285
"""2""",0.0,0.14285714285714285
"""3""",0.0,0.14285714285714285
"""4""",3.0,0.14285714285714285
"""5""",0.0,0.14285714285714285
"""6""",0.0,0.14285714285714285
"""7""",0.0,0.14285714285714285
