"""""",variable,Model_avg
"""1""",21.0,0.07692307692307693
"""2""",18.0,0.07692307692307693
"""3""",20.0,0.07692307692307693
"""4""",72.0,0.07692307692307693
"""5""",47.0,0.07692307692307693
"""6""",11.0,0.07692307692307693
"""7""",41.0,0.07692307692307693
"""8""",54.0,0.07692307692307693
"""9""",16.0,0.07692307692307693
"""10""",49.0,0.07692307692307693
"""11""",18.0,0.07692307692307693
"""12""",56.0,0.07692307692307693
"""13""",64.0,0.07692307692307693
