"""""",variable,Model_avg
"""1""",11.0,0.07692307692307693
"""2""",14.0,0.07692307692307693
"""3""",15.0,0.07692307692307693
"""4""",18.0,0.07692307692307693
"""5""",12.0,0.07692307692307693
"""6""",18.0,0.07692307692307693
"""7""",12.0,0.07692307692307693
"""8""",13.0,0.07692307692307693
"""9""",15.0,0.07692307692307693
"""10""",17.0,0.07692307692307693
"""11""",14.0,0.07692307692307693
"""12""",15.0,0.07692307692307693
"""13""",12.0,0.07692307692307693
